session_id,energy,control_score,gyro_energy_ratio,smoothness,pause_ratio,jerk_mean,speed
20260104_230845,24039299.855,2.6639951817675223,10196.228872878066,1.587297129136482,0.5858333333333333,278.37595152613267,2356.6657757207136
20260105_001705,287642.5441666667,1052.767674063691,547.2073071683554,10.52767674063691,0.0,23.51053750170623,524.6555246952682
